20240730-1352-glibc-default count i5 scalability-no-8-1000-0-1722379175 1000 no 8 0 simple 1 1 11844.102494 0.084
20240730-1352-glibc-default count i5 scalability-no-8-1000-0-1722379175 1000 no 8 0 simple 4 1 43185.362466 0.093
20240730-1352-glibc-default count i5 scalability-no-8-1000-0-1722379175 1000 no 8 0 simple 16 1 41793.254878 0.383
20240730-1352-glibc-default count i5 scalability-no-8-1000-0-1722379175 1000 no 8 0 prepared 1 1 15144.656327 0.066
20240730-1352-glibc-default count i5 scalability-no-8-1000-0-1722379175 1000 no 8 0 prepared 4 1 54647.737316 0.073
20240730-1352-glibc-default count i5 scalability-no-8-1000-0-1722379175 1000 no 8 0 prepared 16 1 53013.436315 0.302
20240730-1352-glibc-default count i5 scalability-yes-128-32768-100-1722392430 32768 yes 128 100 simple 1 1 2130.859689 0.469
20240730-1352-glibc-default count i5 scalability-yes-128-32768-100-1722392430 32768 yes 128 100 simple 4 1 8559.621517 0.467
20240730-1352-glibc-default count i5 scalability-yes-128-32768-100-1722392430 32768 yes 128 100 simple 16 1 6309.608215 2.536
20240730-1352-glibc-default count i5 scalability-yes-128-32768-100-1722392430 32768 yes 128 100 prepared 1 1 1879.695300 0.532
20240730-1352-glibc-default count i5 scalability-yes-128-32768-100-1722392430 32768 yes 128 100 prepared 4 1 6914.046856 0.579
20240730-1352-glibc-default count i5 scalability-yes-128-32768-100-1722392430 32768 yes 128 100 prepared 16 1 5873.479616 2.724
20240730-1352-glibc-default count i5 scalability-yes-512-32768-1000-1722385548 32768 yes 512 1000 simple 1 1 149.951176 6.669
20240730-1352-glibc-default count i5 scalability-yes-512-32768-1000-1722385548 32768 yes 512 1000 simple 4 1 379.497384 10.540
20240730-1352-glibc-default count i5 scalability-yes-512-32768-1000-1722385548 32768 yes 512 1000 simple 16 1 421.925591 37.921
20240730-1352-glibc-default count i5 scalability-yes-512-32768-1000-1722385548 32768 yes 512 1000 prepared 1 1 391.422429 2.555
20240730-1352-glibc-default count i5 scalability-yes-512-32768-1000-1722385548 32768 yes 512 1000 prepared 4 1 855.743337 4.674
20240730-1352-glibc-default count i5 scalability-yes-512-32768-1000-1722385548 32768 yes 512 1000 prepared 16 1 823.064183 19.440
20240730-1352-glibc-default count i5 scalability-no-32-32768-1-1722412853 32768 no 32 1 simple 1 1 10049.177208 0.100
20240730-1352-glibc-default count i5 scalability-no-32-32768-1-1722412853 32768 no 32 1 simple 4 1 36605.835317 0.109
20240730-1352-glibc-default count i5 scalability-no-32-32768-1-1722412853 32768 no 32 1 simple 16 1 35956.358425 0.445
20240730-1352-glibc-default count i5 scalability-no-32-32768-1-1722412853 32768 no 32 1 prepared 1 1 13055.991326 0.077
20240730-1352-glibc-default count i5 scalability-no-32-32768-1-1722412853 32768 no 32 1 prepared 4 1 47484.554581 0.084
20240730-1352-glibc-default count i5 scalability-no-32-32768-1-1722412853 32768 no 32 1 prepared 16 1 45903.480990 0.349
20240730-1352-glibc-default count i5 scalability-no-512-32768-0-1722421081 32768 no 512 0 simple 1 1 11868.082849 0.084
20240730-1352-glibc-default count i5 scalability-no-512-32768-0-1722421081 32768 no 512 0 simple 4 1 42902.385343 0.093
20240730-1352-glibc-default count i5 scalability-no-512-32768-0-1722421081 32768 no 512 0 simple 16 1 41805.250474 0.383
20240730-1352-glibc-default count i5 scalability-no-512-32768-0-1722421081 32768 no 512 0 prepared 1 1 14909.471777 0.067
20240730-1352-glibc-default count i5 scalability-no-512-32768-0-1722421081 32768 no 512 0 prepared 4 1 53763.375252 0.074
20240730-1352-glibc-default count i5 scalability-no-512-32768-0-1722421081 32768 no 512 0 prepared 16 1 51431.441959 0.311
20240730-1352-glibc-default count i5 scalability-yes-128-32768-1000-1722385656 32768 yes 128 1000 simple 1 1 146.358185 6.833
20240730-1352-glibc-default count i5 scalability-yes-128-32768-1000-1722385656 32768 yes 128 1000 simple 4 1 395.180597 10.122
20240730-1352-glibc-default count i5 scalability-yes-128-32768-1000-1722385656 32768 yes 128 1000 simple 16 1 426.138378 37.546
20240730-1352-glibc-default count i5 scalability-yes-128-32768-1000-1722385656 32768 yes 128 1000 prepared 1 1 402.837746 2.482
20240730-1352-glibc-default count i5 scalability-yes-128-32768-1000-1722385656 32768 yes 128 1000 prepared 4 1 862.809059 4.636
20240730-1352-glibc-default count i5 scalability-yes-128-32768-1000-1722385656 32768 yes 128 1000 prepared 16 1 826.665891 19.355
20240730-1352-glibc-default count i5 scalability-yes-512-1000-1000-1722344288 1000 yes 512 1000 simple 1 1 73.301488 13.642
20240730-1352-glibc-default count i5 scalability-yes-512-1000-1000-1722344288 1000 yes 512 1000 simple 4 1 245.897534 16.267
20240730-1352-glibc-default count i5 scalability-yes-512-1000-1000-1722344288 1000 yes 512 1000 simple 16 1 252.088879 63.470
20240730-1352-glibc-default count i5 scalability-yes-512-1000-1000-1722344288 1000 yes 512 1000 prepared 1 1 172.122376 5.810
20240730-1352-glibc-default count i5 scalability-yes-512-1000-1000-1722344288 1000 yes 512 1000 prepared 4 1 527.421731 7.584
20240730-1352-glibc-default count i5 scalability-yes-512-1000-1000-1722344288 1000 yes 512 1000 prepared 16 1 526.376303 30.397
20240730-1352-glibc-default count i5 scalability-no-0-1000-1-1722371141 1000 no 0 1 simple 1 1 9991.387545 0.100
