20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1000-1722343208 1000 no 1 1 1000 simple 1 1 7.642502 130.847
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1000-1722343208 1000 no 1 1 1000 simple 4 1 10.004304 399.828
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1000-1722343208 1000 no 1 1 1000 simple 8 1 9.383185 852.589
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1000-1722343208 1000 no 1 1 1000 prepared 1 1 35.586712 28.100
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1000-1722343208 1000 no 1 1 1000 prepared 4 1 44.448210 89.992
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1000-1722343208 1000 no 1 1 1000 prepared 8 1 29.860790 267.910
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1-1722360527 1000 yes 32 1 1 simple 1 1 8038.365705 0.124
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1-1722360527 1000 yes 32 1 1 simple 4 1 23893.008847 0.167
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1-1722360527 1000 yes 32 1 1 simple 8 1 22277.294869 0.359
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1-1722360527 1000 yes 32 1 1 prepared 1 1 23486.449848 0.043
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1-1722360527 1000 yes 32 1 1 prepared 4 1 63782.486027 0.063
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1-1722360527 1000 yes 32 1 1 prepared 8 1 64543.349401 0.124
20240730-1249-glibc-default join rpi5-32 scalability-no-0-1000-1000-1722343066 1000 no 0 1 1000 simple 1 1 7.633690 130.998
20240730-1249-glibc-default join rpi5-32 scalability-no-0-1000-1000-1722343066 1000 no 0 1 1000 simple 4 1 10.262266 389.777
20240730-1249-glibc-default join rpi5-32 scalability-no-0-1000-1000-1722343066 1000 no 0 1 1000 simple 8 1 9.281822 861.900
20240730-1249-glibc-default join rpi5-32 scalability-no-0-1000-1000-1722343066 1000 no 0 1 1000 prepared 1 1 33.193305 30.127
20240730-1249-glibc-default join rpi5-32 scalability-no-0-1000-1000-1722343066 1000 no 0 1 1000 prepared 4 1 44.615793 89.654
20240730-1249-glibc-default join rpi5-32 scalability-no-0-1000-1000-1722343066 1000 no 0 1 1000 prepared 8 1 30.186298 265.021
20240730-1249-glibc-default join rpi5-32 scalability-yes-1-1000-100-1722349877 1000 yes 1 1 100 simple 1 1 344.336190 2.904
20240730-1249-glibc-default join rpi5-32 scalability-yes-1-1000-100-1722349877 1000 yes 1 1 100 simple 4 1 586.280926 6.823
20240730-1249-glibc-default join rpi5-32 scalability-yes-1-1000-100-1722349877 1000 yes 1 1 100 simple 8 1 598.603811 13.364
20240730-1249-glibc-default join rpi5-32 scalability-yes-1-1000-100-1722349877 1000 yes 1 1 100 prepared 1 1 1482.614759 0.674
20240730-1249-glibc-default join rpi5-32 scalability-yes-1-1000-100-1722349877 1000 yes 1 1 100 prepared 4 1 1702.052190 2.350
20240730-1249-glibc-default join rpi5-32 scalability-yes-1-1000-100-1722349877 1000 yes 1 1 100 prepared 8 1 1426.137880 5.610
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1-1722361612 1000 no 1 1 1 simple 1 1 7851.182218 0.127
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1-1722361612 1000 no 1 1 1 simple 4 1 25213.217691 0.159
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1-1722361612 1000 no 1 1 1 simple 8 1 22290.735810 0.359
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1-1722361612 1000 no 1 1 1 prepared 1 1 25249.987297 0.040
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1-1722361612 1000 no 1 1 1 prepared 4 1 61448.365382 0.065
20240730-1249-glibc-default join rpi5-32 scalability-no-1-1000-1-1722361612 1000 no 1 1 1 prepared 8 1 65574.277499 0.122
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1000-1722341947 1000 yes 32 1 1000 simple 1 1 7.908409 126.448
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1000-1722341947 1000 yes 32 1 1000 simple 4 1 10.320951 387.561
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1000-1722341947 1000 yes 32 1 1000 simple 8 1 9.571504 835.814
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1000-1722341947 1000 yes 32 1 1000 prepared 1 1 36.493227 27.402
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1000-1722341947 1000 yes 32 1 1000 prepared 4 1 47.237354 84.679
20240730-1249-glibc-default join rpi5-32 scalability-yes-32-1000-1000-1722341947 1000 yes 32 1 1000 prepared 8 1 32.857337 243.477
20240730-1249-glibc-default join rpi5-32 scalability-no-32-1000-1000-1722342929 1000 no 32 1 1000 simple 1 1 7.895994 126.647
20240730-1249-glibc-default join rpi5-32 scalability-no-32-1000-1000-1722342929 1000 no 32 1 1000 simple 4 1 10.506423 380.719
