count i5 scalability-yes-8-32768-1-1722540716 32768 yes 8 1 simple 1 1 9926.406863 0.101
count i5 scalability-yes-8-32768-1-1722540716 32768 yes 8 1 simple 4 1 35988.548680 0.111
count i5 scalability-yes-8-32768-1-1722540716 32768 yes 8 1 simple 16 1 35356.658674 0.453
count i5 scalability-yes-8-32768-1-1722540716 32768 yes 8 1 prepared 1 1 13315.291020 0.075
count i5 scalability-yes-8-32768-1-1722540716 32768 yes 8 1 prepared 4 1 47800.511821 0.084
count i5 scalability-yes-8-32768-1-1722540716 32768 yes 8 1 prepared 16 1 46540.535316 0.344
